,SCNFolder,space,time,x-1,x,x+1,t+1
2839,Scenario-6_test9_709-739,"(40.0, 60.0]","(709.0, 711.0]",0.0375,0.05625,0.04375,0.0375
2840,Scenario-6_test9_709-739,"(60.0, 80.0]","(709.0, 711.0]",0.05625,0.04375,0.05,0.05625
2841,Scenario-6_test9_709-739,"(20.0, 40.0]","(711.0, 713.0]",0.04375,0.05625,0.0375,0.05625
2842,Scenario-6_test9_709-739,"(40.0, 60.0]","(711.0, 713.0]",0.05625,0.0375,0.05625,0.05
2843,Scenario-6_test9_709-739,"(60.0, 80.0]","(711.0, 713.0]",0.0375,0.05625,0.0375,0.03125
2844,Scenario-6_test9_709-739,"(20.0, 40.0]","(713.0, 715.0]",0.03125,0.05625,0.05,0.0375
2845,Scenario-6_test9_709-739,"(40.0, 60.0]","(713.0, 715.0]",0.05625,0.05,0.03125,0.05625
2846,Scenario-6_test9_709-739,"(60.0, 80.0]","(713.0, 715.0]",0.05,0.03125,0.0625,0.04375
2847,Scenario-6_test9_709-739,"(20.0, 40.0]","(715.0, 717.0]",0.05,0.0375,0.05625,0.04375
2848,Scenario-6_test9_709-739,"(40.0, 60.0]","(715.0, 717.0]",0.0375,0.05625,0.04375,0.04375
2849,Scenario-6_test9_709-739,"(60.0, 80.0]","(715.0, 717.0]",0.05625,0.04375,0.025,0.05
2850,Scenario-6_test9_709-739,"(20.0, 40.0]","(717.0, 719.0]",0.05625,0.04375,0.04375,0.0625
2851,Scenario-6_test9_709-739,"(40.0, 60.0]","(717.0, 719.0]",0.04375,0.04375,0.05,0.03125
2852,Scenario-6_test9_709-739,"(60.0, 80.0]","(717.0, 719.0]",0.04375,0.05,0.04375,0.05
2853,Scenario-6_test9_709-739,"(20.0, 40.0]","(719.0, 721.0]",0.05,0.0625,0.03125,0.05625
2854,Scenario-6_test9_709-739,"(40.0, 60.0]","(719.0, 721.0]",0.0625,0.03125,0.05,0.0625
2855,Scenario-6_test9_709-739,"(60.0, 80.0]","(719.0, 721.0]",0.03125,0.05,0.05,0.01875
2856,Scenario-6_test9_709-739,"(20.0, 40.0]","(721.0, 723.0]",0.05625,0.05625,0.0625,0.05
2857,Scenario-6_test9_709-739,"(40.0, 60.0]","(721.0, 723.0]",0.05625,0.0625,0.01875,0.05625
2858,Scenario-6_test9_709-739,"(60.0, 80.0]","(721.0, 723.0]",0.0625,0.01875,0.05,0.05625
2859,Scenario-6_test9_709-739,"(20.0, 40.0]","(723.0, 725.0]",0.05625,0.05,0.05625,0.04375
2860,Scenario-6_test9_709-739,"(40.0, 60.0]","(723.0, 725.0]",0.05,0.05625,0.05625,0.05
2861,Scenario-6_test9_709-739,"(60.0, 80.0]","(723.0, 725.0]",0.05625,0.05625,0.0125,0.05
2862,Scenario-6_test9_709-739,"(20.0, 40.0]","(725.0, 727.0]",0.06875,0.04375,0.05,0.04375
2863,Scenario-6_test9_709-739,"(40.0, 60.0]","(725.0, 727.0]",0.04375,0.05,0.05,0.0375
2864,Scenario-6_test9_709-739,"(60.0, 80.0]","(725.0, 727.0]",0.05,0.05,0.0625,0.05625
2865,Scenario-6_test9_709-739,"(20.0, 40.0]","(727.0, 729.0]",0.0625,0.04375,0.0375,0.05
2866,Scenario-6_test9_709-739,"(40.0, 60.0]","(727.0, 729.0]",0.04375,0.0375,0.05625,0.05
2867,Scenario-6_test9_709-739,"(60.0, 80.0]","(727.0, 729.0]",0.0375,0.05625,0.04375,0.05
2868,Scenario-6_test9_709-739,"(20.0, 40.0]","(729.0, 731.0]",0.05,0.05,0.05,0.05625
2869,Scenario-6_test9_709-739,"(40.0, 60.0]","(729.0, 731.0]",0.05,0.05,0.05,0.05
2870,Scenario-6_test9_709-739,"(60.0, 80.0]","(729.0, 731.0]",0.05,0.05,0.05,0.04375
2871,Scenario-6_test9_709-739,"(20.0, 40.0]","(731.0, 733.0]",0.05,0.05625,0.05,0.05
2872,Scenario-6_test9_709-739,"(40.0, 60.0]","(731.0, 733.0]",0.05625,0.05,0.04375,0.05
2873,Scenario-6_test9_709-739,"(60.0, 80.0]","(731.0, 733.0]",0.05,0.04375,0.05625,0.05625
2874,Scenario-6_test9_709-739,"(20.0, 40.0]","(733.0, 735.0]",0.0625,0.05,0.05,0.05625
2875,Scenario-6_test9_709-739,"(40.0, 60.0]","(733.0, 735.0]",0.05,0.05,0.05625,0.05
2876,Scenario-6_test9_709-739,"(60.0, 80.0]","(733.0, 735.0]",0.05,0.05625,0.0375,0.05625
2877,Scenario-6_test9_709-739,"(20.0, 40.0]","(735.0, 737.0]",0.0375,0.05625,0.05,0.0375
2878,Scenario-6_test9_709-739,"(40.0, 60.0]","(735.0, 737.0]",0.05625,0.05,0.05625,0.05625
2879,Scenario-6_test9_709-739,"(60.0, 80.0]","(735.0, 737.0]",0.05,0.05625,0.05,0.05
2880,Scenario-7_test0_5-14,"(20.0, 40.0]","(5.0, 7.0]",0.0,0.0,0.0,0.0
2881,Scenario-7_test0_5-14,"(40.0, 60.0]","(5.0, 7.0]",0.0,0.0,0.0,0.0
2882,Scenario-7_test0_5-14,"(60.0, 80.0]","(5.0, 7.0]",0.0,0.0,0.0,0.0
2883,Scenario-7_test0_5-14,"(20.0, 40.0]","(7.0, 9.0]",0.0,0.0,0.0,0.0
2884,Scenario-7_test0_5-14,"(40.0, 60.0]","(7.0, 9.0]",0.0,0.0,0.0,0.0
2885,Scenario-7_test0_5-14,"(60.0, 80.0]","(7.0, 9.0]",0.0,0.0,0.0,0.0
2886,Scenario-7_test0_5-14,"(20.0, 40.0]","(9.0, 11.0]",0.0,0.0,0.0,0.0
2887,Scenario-7_test0_5-14,"(40.0, 60.0]","(9.0, 11.0]",0.0,0.0,0.0,0.0
2888,Scenario-7_test0_5-14,"(60.0, 80.0]","(9.0, 11.0]",0.0,0.0,0.0,0.0
2889,Scenario-7_test0_5-14,"(20.0, 40.0]","(11.0, 13.0]",0.0,0.0,0.0,0.0
2890,Scenario-7_test0_5-14,"(40.0, 60.0]","(11.0, 13.0]",0.0,0.0,0.0,0.0
2891,Scenario-7_test0_5-14,"(60.0, 80.0]","(11.0, 13.0]",0.0,0.0,0.0,0.0
2892,Scenario-7_test1_67-76,"(20.0, 40.0]","(67.0, 69.0]",0.0375,0.0,0.0,0.03125
2893,Scenario-7_test1_67-76,"(40.0, 60.0]","(67.0, 69.0]",0.0,0.0,0.04375,0.0
2894,Scenario-7_test1_67-76,"(60.0, 80.0]","(67.0, 69.0]",0.0,0.04375,0.04375,0.0
2895,Scenario-7_test1_67-76,"(20.0, 40.0]","(69.0, 71.0]",0.01875,0.03125,0.0,0.01875
2896,Scenario-7_test1_67-76,"(40.0, 60.0]","(69.0, 71.0]",0.03125,0.0,0.0,0.03125
2897,Scenario-7_test1_67-76,"(60.0, 80.0]","(69.0, 71.0]",0.0,0.0,0.05,0.0
2898,Scenario-7_test1_67-76,"(20.0, 40.0]","(71.0, 73.0]",0.0,0.01875,0.03125,0.0
2899,Scenario-7_test1_67-76,"(40.0, 60.0]","(71.0, 73.0]",0.01875,0.03125,0.0,0.025
2900,Scenario-7_test1_67-76,"(60.0, 80.0]","(71.0, 73.0]",0.03125,0.0,0.0,0.025
2901,Scenario-7_test1_67-76,"(20.0, 40.0]","(73.0, 75.0]",0.0,0.0,0.025,0.0
2902,Scenario-7_test1_67-76,"(40.0, 60.0]","(73.0, 75.0]",0.0,0.025,0.025,0.0
2903,Scenario-7_test1_67-76,"(60.0, 80.0]","(73.0, 75.0]",0.025,0.025,0.0,0.03125
2904,Scenario-7_test10_608-618,"(20.0, 40.0]","(608.0, 610.0]",0.0,0.025,0.025,0.0
2905,Scenario-7_test10_608-618,"(40.0, 60.0]","(608.0, 610.0]",0.025,0.025,0.0,0.03125
2906,Scenario-7_test10_608-618,"(60.0, 80.0]","(608.0, 610.0]",0.025,0.0,0.0,0.01875
2907,Scenario-7_test10_608-618,"(20.0, 40.0]","(610.0, 612.0]",0.0,0.0,0.03125,0.0
2908,Scenario-7_test10_608-618,"(40.0, 60.0]","(610.0, 612.0]",0.0,0.03125,0.01875,0.0
2909,Scenario-7_test10_608-618,"(60.0, 80.0]","(610.0, 612.0]",0.03125,0.01875,0.0,0.03125
2910,Scenario-7_test10_608-618,"(20.0, 40.0]","(612.0, 614.0]",0.04375,0.0,0.0,0.04375
2911,Scenario-7_test10_608-618,"(40.0, 60.0]","(612.0, 614.0]",0.0,0.0,0.03125,0.0
2912,Scenario-7_test10_608-618,"(60.0, 80.0]","(612.0, 614.0]",0.0,0.03125,0.01875,0.0
2913,Scenario-7_test10_608-618,"(20.0, 40.0]","(614.0, 616.0]",0.03125,0.04375,0.0,0.025
2914,Scenario-7_test10_608-618,"(40.0, 60.0]","(614.0, 616.0]",0.04375,0.0,0.0,0.04375
2915,Scenario-7_test10_608-618,"(60.0, 80.0]","(614.0, 616.0]",0.0,0.0,0.0375,0.0
2916,Scenario-7_test11_672-682,"(20.0, 40.0]","(672.0, 674.0]",0.0,0.01875,0.03125,0.0
2917,Scenario-7_test11_672-682,"(40.0, 60.0]","(672.0, 674.0]",0.01875,0.03125,0.025,0.025
2918,Scenario-7_test11_672-682,"(60.0, 80.0]","(672.0, 674.0]",0.03125,0.025,0.05,0.025
2919,Scenario-7_test11_672-682,"(20.0, 40.0]","(674.0, 676.0]",0.0,0.0,0.025,0.0
2920,Scenario-7_test11_672-682,"(40.0, 60.0]","(674.0, 676.0]",0.0,0.025,0.025,0.0
2921,Scenario-7_test11_672-682,"(60.0, 80.0]","(674.0, 676.0]",0.025,0.025,0.025,0.03125
2922,Scenario-7_test11_672-682,"(20.0, 40.0]","(676.0, 678.0]",0.0,0.0,0.0,0.0
2923,Scenario-7_test11_672-682,"(40.0, 60.0]","(676.0, 678.0]",0.0,0.0,0.03125,0.0
2924,Scenario-7_test11_672-682,"(60.0, 80.0]","(676.0, 678.0]",0.0,0.03125,0.01875,0.0
2925,Scenario-7_test11_672-682,"(20.0, 40.0]","(678.0, 680.0]",0.05,0.0,0.0,0.05
2926,Scenario-7_test11_672-682,"(40.0, 60.0]","(678.0, 680.0]",0.0,0.0,0.0,0.0
2927,Scenario-7_test11_672-682,"(60.0, 80.0]","(678.0, 680.0]",0.0,0.0,0.0375,0.0
2928,Scenario-7_test12_727-736,"(20.0, 40.0]","(727.0, 729.0]",0.04375,0.03125,0.05625,0.04375
2929,Scenario-7_test12_727-736,"(40.0, 60.0]","(727.0, 729.0]",0.03125,0.05625,0.0625,0.0375
2930,Scenario-7_test12_727-736,"(60.0, 80.0]","(727.0, 729.0]",0.05625,0.0625,0.05,0.05625
2931,Scenario-7_test12_727-736,"(20.0, 40.0]","(729.0, 731.0]",0.0,0.04375,0.0375,0.0
2932,Scenario-7_test12_727-736,"(40.0, 60.0]","(729.0, 731.0]",0.04375,0.0375,0.05625,0.05
2933,Scenario-7_test12_727-736,"(60.0, 80.0]","(729.0, 731.0]",0.0375,0.05625,0.05,0.0375
2934,Scenario-7_test12_727-736,"(20.0, 40.0]","(731.0, 733.0]",0.0,0.0,0.05,0.0
2935,Scenario-7_test12_727-736,"(40.0, 60.0]","(731.0, 733.0]",0.0,0.05,0.0375,0.0
2936,Scenario-7_test12_727-736,"(60.0, 80.0]","(731.0, 733.0]",0.05,0.0375,0.05625,0.05
2937,Scenario-7_test12_727-736,"(20.0, 40.0]","(733.0, 735.0]",0.025,0.0,0.0,0.01875
2938,Scenario-7_test12_727-736,"(40.0, 60.0]","(733.0, 735.0]",0.0,0.0,0.05,0.0
2939,Scenario-7_test12_727-736,"(60.0, 80.0]","(733.0, 735.0]",0.0,0.05,0.04375,0.00625
2940,Scenario-7_test13_785-795,"(20.0, 40.0]","(785.0, 787.0]",0.0,0.03125,0.04375,0.0
2941,Scenario-7_test13_785-795,"(40.0, 60.0]","(785.0, 787.0]",0.03125,0.04375,0.0625,0.0375
2942,Scenario-7_test13_785-795,"(60.0, 80.0]","(785.0, 787.0]",0.04375,0.0625,0.05625,0.05
2943,Scenario-7_test13_785-795,"(20.0, 40.0]","(787.0, 789.0]",0.0,0.0,0.0375,0.0
2944,Scenario-7_test13_785-795,"(40.0, 60.0]","(787.0, 789.0]",0.0,0.0375,0.05,0.0
2945,Scenario-7_test13_785-795,"(60.0, 80.0]","(787.0, 789.0]",0.0375,0.05,0.0625,0.04375
2946,Scenario-7_test13_785-795,"(20.0, 40.0]","(789.0, 791.0]",0.0,0.0,0.0,0.0
2947,Scenario-7_test13_785-795,"(40.0, 60.0]","(789.0, 791.0]",0.0,0.0,0.04375,0.0
2948,Scenario-7_test13_785-795,"(60.0, 80.0]","(789.0, 791.0]",0.0,0.04375,0.04375,0.0
2949,Scenario-7_test13_785-795,"(20.0, 40.0]","(791.0, 793.0]",0.0,0.0,0.0,0.0
2950,Scenario-7_test13_785-795,"(40.0, 60.0]","(791.0, 793.0]",0.0,0.0,0.0,0.0
2951,Scenario-7_test13_785-795,"(60.0, 80.0]","(791.0, 793.0]",0.0,0.0,0.05,0.0
2952,Scenario-7_test14_851-861,"(20.0, 40.0]","(851.0, 853.0]",0.0375,0.04375,0.0375,0.04375
2953,Scenario-7_test14_851-861,"(40.0, 60.0]","(851.0, 853.0]",0.04375,0.0375,0.05625,0.04375
2954,Scenario-7_test14_851-861,"(60.0, 80.0]","(851.0, 853.0]",0.0375,0.05625,0.025,0.025
2955,Scenario-7_test14_851-861,"(20.0, 40.0]","(853.0, 855.0]",0.03125,0.04375,0.04375,0.025
2956,Scenario-7_test14_851-861,"(40.0, 60.0]","(853.0, 855.0]",0.04375,0.04375,0.025,0.05
2957,Scenario-7_test14_851-861,"(60.0, 80.0]","(853.0, 855.0]",0.04375,0.025,0.0625,0.05
2958,Scenario-7_test14_851-861,"(20.0, 40.0]","(855.0, 857.0]",0.025,0.025,0.05,0.03125
2959,Scenario-7_test14_851-861,"(40.0, 60.0]","(855.0, 857.0]",0.025,0.05,0.05,0.01875
2960,Scenario-7_test14_851-861,"(60.0, 80.0]","(855.0, 857.0]",0.05,0.05,0.03125,0.05625
2961,Scenario-7_test14_851-861,"(20.0, 40.0]","(857.0, 859.0]",0.05,0.03125,0.01875,0.05
2962,Scenario-7_test14_851-861,"(40.0, 60.0]","(857.0, 859.0]",0.03125,0.01875,0.05625,0.03125
2963,Scenario-7_test14_851-861,"(60.0, 80.0]","(857.0, 859.0]",0.01875,0.05625,0.04375,0.03125
2964,Scenario-7_test15_906-915,"(20.0, 40.0]","(906.0, 908.0]",0.0625,0.0375,0.0625,0.0625
2965,Scenario-7_test15_906-915,"(40.0, 60.0]","(906.0, 908.0]",0.0375,0.0625,0.05625,0.03125
2966,Scenario-7_test15_906-915,"(60.0, 80.0]","(906.0, 908.0]",0.0625,0.05625,0.05,0.05625
2967,Scenario-7_test15_906-915,"(20.0, 40.0]","(908.0, 910.0]",0.0375,0.0625,0.03125,0.04375
2968,Scenario-7_test15_906-915,"(40.0, 60.0]","(908.0, 910.0]",0.0625,0.03125,0.05625,0.05
2969,Scenario-7_test15_906-915,"(60.0, 80.0]","(908.0, 910.0]",0.03125,0.05625,0.05625,0.0375
2970,Scenario-7_test15_906-915,"(20.0, 40.0]","(910.0, 912.0]",0.04375,0.04375,0.05,0.0375
2971,Scenario-7_test15_906-915,"(40.0, 60.0]","(910.0, 912.0]",0.04375,0.05,0.0375,0.05
2972,Scenario-7_test15_906-915,"(60.0, 80.0]","(910.0, 912.0]",0.05,0.0375,0.0625,0.05
2973,Scenario-7_test15_906-915,"(20.0, 40.0]","(912.0, 914.0]",0.05,0.0375,0.05,0.05
2974,Scenario-7_test15_906-915,"(40.0, 60.0]","(912.0, 914.0]",0.0375,0.05,0.05,0.03125
2975,Scenario-7_test15_906-915,"(60.0, 80.0]","(912.0, 914.0]",0.05,0.05,0.05,0.05625
2976,Scenario-7_test16_966-976,"(20.0, 40.0]","(966.0, 968.0]",0.01875,0.03125,0.025,0.025
2977,Scenario-7_test16_966-976,"(40.0, 60.0]","(966.0, 968.0]",0.03125,0.025,0.03125,0.025
2978,Scenario-7_test16_966-976,"(60.0, 80.0]","(966.0, 968.0]",0.025,0.03125,0.04375,0.03125
2979,Scenario-7_test16_966-976,"(20.0, 40.0]","(968.0, 970.0]",0.05,0.025,0.025,0.05
2980,Scenario-7_test16_966-976,"(40.0, 60.0]","(968.0, 970.0]",0.025,0.025,0.03125,0.03125
2981,Scenario-7_test16_966-976,"(60.0, 80.0]","(968.0, 970.0]",0.025,0.03125,0.025,0.01875
2982,Scenario-7_test16_966-976,"(20.0, 40.0]","(970.0, 972.0]",0.0,0.05,0.03125,0.0
2983,Scenario-7_test16_966-976,"(40.0, 60.0]","(970.0, 972.0]",0.05,0.03125,0.01875,0.05
2984,Scenario-7_test16_966-976,"(60.0, 80.0]","(970.0, 972.0]",0.03125,0.01875,0.03125,0.0375
2985,Scenario-7_test16_966-976,"(20.0, 40.0]","(972.0, 974.0]",0.05,0.0,0.05,0.05
2986,Scenario-7_test16_966-976,"(40.0, 60.0]","(972.0, 974.0]",0.0,0.05,0.0375,0.00625
2987,Scenario-7_test16_966-976,"(60.0, 80.0]","(972.0, 974.0]",0.05,0.0375,0.0125,0.04375
2988,Scenario-7_test17_1027-1037,"(20.0, 40.0]","(1027.0, 1029.0]",0.05,0.05625,0.04375,0.05
2989,Scenario-7_test17_1027-1037,"(40.0, 60.0]","(1027.0, 1029.0]",0.05625,0.04375,0.04375,0.0625
2990,Scenario-7_test17_1027-1037,"(60.0, 80.0]","(1027.0, 1029.0]",0.04375,0.04375,0.05,0.03125
2991,Scenario-7_test17_1027-1037,"(20.0, 40.0]","(1029.0, 1031.0]",0.05625,0.05,0.0625,0.05625
2992,Scenario-7_test17_1027-1037,"(40.0, 60.0]","(1029.0, 1031.0]",0.05,0.0625,0.03125,0.05625
2993,Scenario-7_test17_1027-1037,"(60.0, 80.0]","(1029.0, 1031.0]",0.0625,0.03125,0.05625,0.05625
2994,Scenario-7_test17_1027-1037,"(20.0, 40.0]","(1031.0, 1033.0]",0.05625,0.05625,0.05625,0.0625
2995,Scenario-7_test17_1027-1037,"(40.0, 60.0]","(1031.0, 1033.0]",0.05625,0.05625,0.05625,0.0625
2996,Scenario-7_test17_1027-1037,"(60.0, 80.0]","(1031.0, 1033.0]",0.05625,0.05625,0.025,0.05
2997,Scenario-7_test17_1027-1037,"(20.0, 40.0]","(1033.0, 1035.0]",0.05,0.0625,0.0625,0.0625
2998,Scenario-7_test17_1027-1037,"(40.0, 60.0]","(1033.0, 1035.0]",0.0625,0.0625,0.05,0.05625
2999,Scenario-7_test17_1027-1037,"(60.0, 80.0]","(1033.0, 1035.0]",0.0625,0.05,0.05625,0.0625
3000,Scenario-7_test18_1085-1095,"(20.0, 40.0]","(1085.0, 1087.0]",0.04375,0.0,0.0,0.04375
3001,Scenario-7_test18_1085-1095,"(40.0, 60.0]","(1085.0, 1087.0]",0.0,0.0,0.0375,0.0
3002,Scenario-7_test18_1085-1095,"(60.0, 80.0]","(1085.0, 1087.0]",0.0,0.0375,0.0125,0.0
3003,Scenario-7_test18_1085-1095,"(20.0, 40.0]","(1087.0, 1089.0]",0.01875,0.04375,0.0,0.0125
3004,Scenario-7_test18_1085-1095,"(40.0, 60.0]","(1087.0, 1089.0]",0.04375,0.0,0.0,0.0375
3005,Scenario-7_test18_1085-1095,"(60.0, 80.0]","(1087.0, 1089.0]",0.0,0.0,0.04375,0.0
3006,Scenario-7_test18_1085-1095,"(20.0, 40.0]","(1089.0, 1091.0]",0.04375,0.0125,0.0375,0.04375
3007,Scenario-7_test18_1085-1095,"(40.0, 60.0]","(1089.0, 1091.0]",0.0125,0.0375,0.0,0.0125
3008,Scenario-7_test18_1085-1095,"(60.0, 80.0]","(1089.0, 1091.0]",0.0375,0.0,0.0,0.0375
3009,Scenario-7_test18_1085-1095,"(20.0, 40.0]","(1091.0, 1093.0]",0.05,0.04375,0.0125,0.04375
3010,Scenario-7_test18_1085-1095,"(40.0, 60.0]","(1091.0, 1093.0]",0.04375,0.0125,0.0375,0.05
3011,Scenario-7_test18_1085-1095,"(60.0, 80.0]","(1091.0, 1093.0]",0.0125,0.0375,0.0,0.01875
3012,Scenario-7_test19_1145-1154,"(20.0, 40.0]","(1145.0, 1147.0]",0.0,0.0,0.0,0.0
3013,Scenario-7_test19_1145-1154,"(40.0, 60.0]","(1145.0, 1147.0]",0.0,0.0,0.025,0.0
3014,Scenario-7_test19_1145-1154,"(60.0, 80.0]","(1145.0, 1147.0]",0.0,0.025,0.025,0.0
3015,Scenario-7_test19_1145-1154,"(20.0, 40.0]","(1147.0, 1149.0]",0.025,0.0,0.0,0.01875
3016,Scenario-7_test19_1145-1154,"(40.0, 60.0]","(1147.0, 1149.0]",0.0,0.0,0.0,0.0
3017,Scenario-7_test19_1145-1154,"(60.0, 80.0]","(1147.0, 1149.0]",0.0,0.0,0.03125,0.0
3018,Scenario-7_test19_1145-1154,"(20.0, 40.0]","(1149.0, 1151.0]",0.03125,0.01875,0.0,0.0375
3019,Scenario-7_test19_1145-1154,"(40.0, 60.0]","(1149.0, 1151.0]",0.01875,0.0,0.0,0.0125
3020,Scenario-7_test19_1145-1154,"(60.0, 80.0]","(1149.0, 1151.0]",0.0,0.0,0.0,0.0
3021,Scenario-7_test19_1145-1154,"(20.0, 40.0]","(1151.0, 1153.0]",0.03125,0.0375,0.0125,0.025
3022,Scenario-7_test19_1145-1154,"(40.0, 60.0]","(1151.0, 1153.0]",0.0375,0.0125,0.0,0.0375
3023,Scenario-7_test19_1145-1154,"(60.0, 80.0]","(1151.0, 1153.0]",0.0125,0.0,0.0,0.0125
3024,Scenario-7_test2_129-138,"(20.0, 40.0]","(129.0, 131.0]",0.03125,0.0,0.025,0.025
3025,Scenario-7_test2_129-138,"(40.0, 60.0]","(129.0, 131.0]",0.0,0.025,0.025,0.0
3026,Scenario-7_test2_129-138,"(60.0, 80.0]","(129.0, 131.0]",0.025,0.025,0.0,0.025
3027,Scenario-7_test2_129-138,"(20.0, 40.0]","(131.0, 133.0]",0.0375,0.025,0.0,0.03125
3028,Scenario-7_test2_129-138,"(40.0, 60.0]","(131.0, 133.0]",0.025,0.0,0.025,0.01875
3029,Scenario-7_test2_129-138,"(60.0, 80.0]","(131.0, 133.0]",0.0,0.025,0.025,0.0
3030,Scenario-7_test2_129-138,"(20.0, 40.0]","(133.0, 135.0]",0.04375,0.03125,0.01875,0.04375
3031,Scenario-7_test2_129-138,"(40.0, 60.0]","(133.0, 135.0]",0.03125,0.01875,0.0,0.0375
3032,Scenario-7_test2_129-138,"(60.0, 80.0]","(133.0, 135.0]",0.01875,0.0,0.03125,0.0125
3033,Scenario-7_test2_129-138,"(20.0, 40.0]","(135.0, 137.0]",0.05,0.04375,0.0375,0.05
3034,Scenario-7_test2_129-138,"(40.0, 60.0]","(135.0, 137.0]",0.04375,0.0375,0.0125,0.05
3035,Scenario-7_test2_129-138,"(60.0, 80.0]","(135.0, 137.0]",0.0375,0.0125,0.0,0.04375
3036,Scenario-7_test3_185-194,"(20.0, 40.0]","(185.0, 187.0]",0.0,0.0,0.0,0.0
3037,Scenario-7_test3_185-194,"(40.0, 60.0]","(185.0, 187.0]",0.0,0.0,0.0,0.0
3038,Scenario-7_test3_185-194,"(60.0, 80.0]","(185.0, 187.0]",0.0,0.0,0.0,0.0
3039,Scenario-7_test3_185-194,"(20.0, 40.0]","(187.0, 189.0]",0.0,0.0,0.0,0.0
3040,Scenario-7_test3_185-194,"(40.0, 60.0]","(187.0, 189.0]",0.0,0.0,0.0,0.0
3041,Scenario-7_test3_185-194,"(60.0, 80.0]","(187.0, 189.0]",0.0,0.0,0.0,0.0
3042,Scenario-7_test3_185-194,"(20.0, 40.0]","(189.0, 191.0]",0.0,0.0,0.0,0.0
3043,Scenario-7_test3_185-194,"(40.0, 60.0]","(189.0, 191.0]",0.0,0.0,0.0,0.0
3044,Scenario-7_test3_185-194,"(60.0, 80.0]","(189.0, 191.0]",0.0,0.0,0.0,0.0
3045,Scenario-7_test3_185-194,"(20.0, 40.0]","(191.0, 193.0]",0.05,0.0,0.0,0.04375
3046,Scenario-7_test3_185-194,"(40.0, 60.0]","(191.0, 193.0]",0.0,0.0,0.0,0.0
3047,Scenario-7_test3_185-194,"(60.0, 80.0]","(191.0, 193.0]",0.0,0.0,0.0,0.0
3048,Scenario-7_test4_248-258,"(20.0, 40.0]","(248.0, 250.0]",0.05625,0.04375,0.04375,0.05625
3049,Scenario-7_test4_248-258,"(40.0, 60.0]","(248.0, 250.0]",0.04375,0.04375,0.04375,0.0375
3050,Scenario-7_test4_248-258,"(60.0, 80.0]","(248.0, 250.0]",0.04375,0.04375,0.05,0.04375
3051,Scenario-7_test4_248-258,"(20.0, 40.0]","(250.0, 252.0]",0.025,0.05625,0.0375,0.0375
3052,Scenario-7_test4_248-258,"(40.0, 60.0]","(250.0, 252.0]",0.05625,0.0375,0.04375,0.05
3053,Scenario-7_test4_248-258,"(60.0, 80.0]","(250.0, 252.0]",0.0375,0.04375,0.0375,0.0375
3054,Scenario-7_test4_248-258,"(20.0, 40.0]","(252.0, 254.0]",0.0,0.0375,0.05,0.0
3055,Scenario-7_test4_248-258,"(40.0, 60.0]","(252.0, 254.0]",0.0375,0.05,0.0375,0.05
3056,Scenario-7_test4_248-258,"(60.0, 80.0]","(252.0, 254.0]",0.05,0.0375,0.04375,0.05
3057,Scenario-7_test4_248-258,"(20.0, 40.0]","(254.0, 256.0]",0.04375,0.0,0.05,0.0375
3058,Scenario-7_test4_248-258,"(40.0, 60.0]","(254.0, 256.0]",0.0,0.05,0.05,0.0
3059,Scenario-7_test4_248-258,"(60.0, 80.0]","(254.0, 256.0]",0.05,0.05,0.03125,0.05
3060,Scenario-7_test5_305-314,"(20.0, 40.0]","(305.0, 307.0]",0.0375,0.0,0.0,0.03125
3061,Scenario-7_test5_305-314,"(40.0, 60.0]","(305.0, 307.0]",0.0,0.0,0.0,0.0
3062,Scenario-7_test5_305-314,"(60.0, 80.0]","(305.0, 307.0]",0.0,0.0,0.025,0.0
3063,Scenario-7_test5_305-314,"(20.0, 40.0]","(307.0, 309.0]",0.01875,0.03125,0.0,0.025
3064,Scenario-7_test5_305-314,"(40.0, 60.0]","(307.0, 309.0]",0.03125,0.0,0.0,0.025
3065,Scenario-7_test5_305-314,"(60.0, 80.0]","(307.0, 309.0]",0.0,0.0,0.0,0.0
3066,Scenario-7_test5_305-314,"(20.0, 40.0]","(309.0, 311.0]",0.0,0.025,0.025,0.0
3067,Scenario-7_test5_305-314,"(40.0, 60.0]","(309.0, 311.0]",0.025,0.025,0.0,0.03125
3068,Scenario-7_test5_305-314,"(60.0, 80.0]","(309.0, 311.0]",0.025,0.0,0.0,0.01875
3069,Scenario-7_test5_305-314,"(20.0, 40.0]","(311.0, 313.0]",0.0,0.0,0.03125,0.0
3070,Scenario-7_test5_305-314,"(40.0, 60.0]","(311.0, 313.0]",0.0,0.03125,0.01875,0.0
3071,Scenario-7_test5_305-314,"(60.0, 80.0]","(311.0, 313.0]",0.03125,0.01875,0.0,0.0375
3072,Scenario-7_test6_365-374,"(20.0, 40.0]","(365.0, 367.0]",0.0625,0.0375,0.0,0.0625
3073,Scenario-7_test6_365-374,"(40.0, 60.0]","(365.0, 367.0]",0.0375,0.0,0.0,0.03125
3074,Scenario-7_test6_365-374,"(60.0, 80.0]","(365.0, 367.0]",0.0,0.0,0.0,0.0
3075,Scenario-7_test6_365-374,"(20.0, 40.0]","(367.0, 369.0]",0.0375,0.0625,0.03125,0.03125
3076,Scenario-7_test6_365-374,"(40.0, 60.0]","(367.0, 369.0]",0.0625,0.03125,0.0,0.0625
3077,Scenario-7_test6_365-374,"(60.0, 80.0]","(367.0, 369.0]",0.03125,0.0,0.0,0.025
